country,brand,cars_sold,country_total,share
Russia,Toyota,108492,1800511,0.06025622725992787
Russia,UAZ,41252,1800511,0.022911273521794645
Russia,VW,113745,1800511,0.063173732345984
Russia,Volvo Cars,7772,1800511,0.004316552356525453
Russia,Zotye,3175,1800511,0.0017633882825486764
Russia,smart,689,1800511,0.0003826691422601695
Singapore,Audi,2941,93011,0.03161991592392298
Singapore,BMW,5416,93011,0.05822967175925428
Singapore,Bollore,180,93011,0.0019352549698422768
Singapore,Citroen,551,93011,0.005924030491017192
Singapore,Fiat,165,93011,0.0017739837223554203
Singapore,Ford,113,93011,0.0012149100644009848
Singapore,Hino,620,93011,0.006665878229456731
Singapore,Honda,15040,93011,0.16170130414682135
Singapore,Hyundai,6581,93011,0.07075507198073346
Singapore,Infiniti,224,93011,0.0024083172958037223
Singapore,Isuzu,835,93011,0.00897743277676834
Singapore,Jaguar,407,93011,0.00437582651514337
Singapore,Kia,4085,93011,0.04391953639892056
Singapore,Land Rover,289,93011,0.0031071593682467664
Singapore,MAN,305,93011,0.0032791820322327467
Singapore,MINI,531,93011,0.005709002161034716
Singapore,Maserati,118,93011,0.0012686671468966036
Singapore,Mazda,5414,93011,0.058208168926256035
Singapore,Mercedes-Benz,7467,93011,0.08028082699895711
Singapore,Mitsubishi,4355,93011,0.046822418853683975
Singapore,Nissan,6596,93011,0.07091634322822032
Singapore,Opel,378,93011,0.004064035436668781
Singapore,Peugeot,802,93011,0.008622636032297255
Singapore,Porsche,575,93011,0.006182064486996161
Singapore,Renault,811,93011,0.008719398780789369
Singapore,SEAT,216,93011,0.002322305963810732
Singapore,Scania,120,93011,0.001290169979894851
Singapore,Skoda,452,93011,0.004859640257603939
Singapore,Subaru,3196,93011,0.03436152713119953
Singapore,Suzuki,292,93011,0.0031394136177441377
Singapore,Toyota,20031,93011,0.21536162389394803
Singapore,VW,2489,93011,0.026760275666319038
Singapore,Volvo Cars,1416,93011,0.015224005762759243
Slovakia,Alfa Romeo,106,107078,0.0009899325725172305
Slovakia,Audi,1582,107078,0.014774276695493005
Slovakia,BMW,2785,107078,0.026009077494910254
Slovakia,Citroen,5015,107078,0.04683501746390482
Slovakia,Dacia,5095,107078,0.04758213638655933
Slovakia,Fiat,3544,107078,0.03309736827359495
Slovakia,Ford,2870,107078,0.026802891350230673
Slovakia,Honda,1211,107078,0.011309512691682698
Slovakia,Hyundai,7651,107078,0.07145258596537103
Slovakia,Iveco,330,107078,0.003081865555949868
Slovakia,Jaguar,201,107078,0.0018771362931694652
Slovakia,Jeep,515,107078,0.004809578064588431
Slovakia,Kia,7043,107078,0.06577448215319673
Slovakia,LADA,652,107078,0.006089019219634285
Slovakia,Land Rover,427,107078,0.003987747249668466
Slovakia,Lexus,201,107078,0.0018771362931694652
Slovakia,MINI,232,107078,0.0021666448756980893
Slovakia,Mazda,1991,107078,0.018593922187564206
Slovakia,Mercedes-Benz,3421,107078,0.03194867293001363
Slovakia,Mitsubishi,1329,107078,0.012411513102598106
Slovakia,Nissan,1641,107078,0.015325276900950709
Slovakia,Opel,5366,107078,0.050113001737051494
Slovakia,Peugeot,7462,107078,0.06968751751059975
Slovakia,Porsche,133,107078,0.0012420852089131287
Slovakia,Renault,5288,107078,0.049384560787463345
Slovakia,SEAT,1856,107078,0.017333159005584714
Slovakia,Skoda,19355,107078,0.18075608434972637
Slovakia,Subaru,453,107078,0.004230560899531183
Slovakia,Suzuki,4176,107078,0.038999607762565607
Slovakia,Toyota,5082,107078,0.04746072956162797
Slovakia,VW,9328,107078,0.08711406638151628
Slovakia,Volvo Cars,737,107078,0.006882833074954706
Slovenia,Alfa Romeo,135,72784,0.0018548032534622995
Slovenia,Audi,1802,72784,0.02475818861288195
Slovenia,BMW,1529,72784,0.021007364255880415
Slovenia,Citroen,3144,72784,0.043196306880633105
Slovenia,Dacia,2572,72784,0.035337436799296545
Slovenia,Fiat,3868,72784,0.05314354803253462
Slovenia,Ford,2436,72784,0.03346889426247527
Slovenia,Honda,410,72784,0.0056331061771817985
Slovenia,Hyundai,3430,72784,0.04712574192130139
Slovenia,Jaguar,160,72784,0.0021982853374367993
Slovenia,Jeep,418,72784,0.005743020444053638
Slovenia,Kia,2651,72784,0.03642284018465597
Slovenia,MINI,120,72784,0.0016487140030775995
Slovenia,Mazda,1385,72784,0.019028907452187292
Slovenia,Mercedes-Benz,1399,72784,0.019221257419213014
Slovenia,Mitsubishi,364,72784,0.005001099142668718
Slovenia,Nissan,2375,72784,0.03263079797757749
Slovenia,Opel,4607,72784,0.06329687843482083
Slovenia,Other,214,72784,0.002940206638821719
Slovenia,Peugeot,3710,72784,0.050972741261815786
Slovenia,Renault,10511,72784,0.14441360738623873
Slovenia,SEAT,2351,72784,0.03230105517696197
Slovenia,Skoda,6830,72784,0.09383930534183337
Slovenia,Suzuki,1588,72784,0.021817981974060232
Slovenia,Toyota,2391,72784,0.03285062651132117
Slovenia,VW,11852,72784,0.1628379863706309
Slovenia,Volvo Cars,419,72784,0.005756759727412618
Slovenia,smart,113,72784,0.0015525390195647395
South Africa,Alfa Romeo,133,545883,0.00024364195257958206
South Africa,Audi,9053,545883,0.016584139824834258
South Africa,BMW,16195,545883,0.029667529488919788
South Africa,Changan/Chana,174,545883,0.00031874962217178404
South Africa,DAF,263,545883,0.0004817882220182713
South Africa,Datsun,7286,545883,0.013347182454848384
South Africa,FAW,971,545883,0.001778769443268979
South Africa,Fiat,1324,545883,0.002425428159514035
South Africa,Ford,57867,545883,0.10600623210468177
South Africa,GreatWall,2445,545883,0.004478981759827656
South Africa,Haval,109,545883,0.00019967648745243945
South Africa,Hino,3202,545883,0.005865725805712946
South Africa,Honda,7530,545883,0.013794164683641
South Africa,Hyundai,35858,545883,0.06568806868871169
South Africa,Isuzu,20128,545883,0.03687237008663029
South Africa,Iveco,1330,545883,0.0024364195257958205
South Africa,JMC,381,545883,0.0006979517588933893
South Africa,Jaguar,1318,545883,0.0024144367932322493
South Africa,Jeep,767,545883,0.0014050629896882666
South Africa,Kia,17335,545883,0.03175588908245906
South Africa,Land Rover,3812,545883,0.006983181377694487
South Africa,Landwind,158,545883,0.0002894393120870223
South Africa,Lexus,823,545883,0.0015076490749849328
South Africa,MAN,2112,545883,0.0038689609311885515
South Africa,MINI,2065,545883,0.0037828618953145636
South Africa,Mahindra & Mahindra,5635,545883,0.01032272483297703
South Africa,Mazda,14644,545883,0.026826261305078196
South Africa,Mercedes-Benz,19773,545883,0.03622204758162463
South Africa,Mitsubishi,1689,545883,0.0030940696083226627
South Africa,Mitsubishi Fuso,1234,545883,0.00226055766528725
South Africa,Nissan,48143,545883,0.08819289115066782
South Africa,Opel,2928,545883,0.005363786745511401
South Africa,Peugeot,1115,545883,0.0020425622340318346
South Africa,Porsche,1332,545883,0.002440083314556416
South Africa,Power Star,542,545883,0.0009928867541213044
South Africa,Renault,25466,545883,0.046651022288658923
South Africa,Scania,2572,545883,0.0047116323461254515
South Africa,Subaru,1031,545883,0.0018886831060868354
South Africa,Suzuki,12090,545883,0.022147603057798098
South Africa,Tata,1605,545883,0.0029401904803776635
South Africa,Toyota,129582,545883,0.23738053758772484
South Africa,VW,81003,545883,0.14838894048724727
South Africa,Volvo Cars,2680,545883,0.004909476939197593
South Africa,smart,180,545883,0.0003297409884535697
Spain,Alfa Romeo,4723,1555112,0.0030370802874648255
Spain,Audi,55216,1555112,0.03550612431773403
Spain,BMW,49418,1555112,0.03177777549141155
Spain,CUPRA,252,1555112,0.00016204620631825876
Spain,Citroen,104009,1555112,0.06688199949585624
Spain,DAF,2779,1555112,0.0017870095530096869
Spain,DFSK,205,1555112,0.00013182330275890097
Spain,DS,4325,1555112,0.002781150167962179
Spain,Dacia,65102,1555112,0.04186322271321937
Spain,Fiat,75422,1555112,0.04849940068625282
Spain,Ford,91756,1555112,0.05900282423388155
Spain,Goupil,147,1555112,9.452695368565094e-05
Spain,Honda,8017,1555112,0.005155255698624922
Spain,Hyundai,64873,1555112,0.04171596643843016
Spain,Infiniti,1759,1555112,0.0011311082417214966
Spain,Irizar,147,1555112,9.452695368565094e-05
Spain,Isuzu,829,1555112,0.0005330805755469702
Spain,Iveco,8968,1555112,0.00576678721532597
Spain,Jaguar,4394,1555112,0.0028255199625493214
Spain,Jeep,17240,1555112,0.01108601824177294
Spain,Kia,67786,1555112,0.043589143418609075
Spain,Land Rover,7808,1555112,0.00502086023386097
Spain,Lexus,7247,1555112,0.004660114512652465
Spain,MAN,4033,1555112,0.002593382341593403
Spain,MINI,12713,1555112,0.00817497389255565
Spain,Mahindra & Mahindra,173,1555112,0.00011124600671848716
Spain,Maserati,320,1555112,0.0002057729604041381
Spain,Mazda,21362,1555112,0.013736631187978743
Spain,Mercedes-Benz,67805,1555112,0.04360136118813308
Spain,Mitsubishi,12951,1555112,0.008328017531856226
Spain,Mitsubishi Fuso,775,1555112,0.000498356388478772
Spain,Nissan,71210,1555112,0.045790914094933355
Spain,Opel,87357,1555112,0.056174089068825914
Spain,Peugeot,132805,1555112,0.08539899377022363
Spain,Piaggio,274,1555112,0.00017619309734604325
Spain,Porsche,2253,1555112,0.0014487702493453847
Spain,Renault,123110,1555112,0.0791647161104795
Spain,SEAT,107096,1555112,0.06886706552325492
Spain,Scania,3878,1555112,0.0024937110638976485
Spain,Skoda,29460,1555112,0.018943973167205964
Spain,Ssangyong,3412,1555112,0.0021940541903091226
Spain,Subaru,3099,1555112,0.0019927825134138247
Spain,Suzuki,7528,1555112,0.004840808893507348
Spain,Tesla,323,1555112,0.00020770208190792688
Spain,Toyota,77020,1555112,0.049526979407270987
Spain,VW,121579,1555112,0.07818022110304595
Spain,Volvo Cars,15866,1555112,0.010202480593037673
Spain,smart,6288,1555112,0.004043438671941313
Sweden,Alfa Romeo,980,414659,0.0023633877475226633
Sweden,Audi,17469,414659,0.04212859240966674
Sweden,BMW,19979,414659,0.048181758987505395
Sweden,Cadillac,104,414659,0.0002508084956554663
Sweden,Chevrolet,293,414659,0.0007066047041062656
Sweden,Citroen,6842,414659,0.016500305069949043
Sweden,DAF,203,414659,0.000489558890558266
Sweden,Dacia,4634,414659,0.01117544777757145
Sweden,Fiat,10027,414659,0.0241813152493977
Sweden,Ford,18650,414659,0.0449767158074466
Sweden,Honda,3075,414659,0.007415731962889989
Sweden,Hyundai,4629,414659,0.011163389676818784
Sweden,Isuzu,679,414659,0.001637490082212131
Sweden,Iveco,935,414659,0.0022548648407486635
Sweden,Jaguar,631,414659,0.001521732314986531
Sweden,Jeep,1075,414659,0.0025924916618233294
Sweden,Kia,23045,414659,0.055575786369040585
Sweden,Land Rover,657,414659,0.0015844344389003976
Sweden,Lexus,1585,414659,0.0038224179385953276
Sweden,MAN,360,414659,0.0008681832541919987
Sweden,MINI,3251,414659,0.007840177109383855
Sweden,Mazda,5264,414659,0.012694768472407449
Sweden,Mercedes-Benz,26140,414659,0.06303975073494124
Sweden,Mitsubishi,5131,414659,0.012374022992386515
Sweden,Nissan,14044,414659,0.03386879339409008
Sweden,Opel,7294,414659,0.01759035737799011
Sweden,Other,5241,414659,0.012639301208945181
Sweden,Peugeot,10751,414659,0.02592732823838383
Sweden,Porsche,1833,414659,0.004420499735927594
Sweden,Renault,19415,414659,0.0468216052226046
Sweden,SEAT,6916,414659,0.01667876496108851
Sweden,Scania,2615,414659,0.006306386693644657
Sweden,Skoda,17165,414659,0.041395459883904605
Sweden,Ssangyong,485,414659,0.001169635773008665
Sweden,Subaru,4884,414659,0.011778352815204783
Sweden,Suzuki,2515,414659,0.006065224678591325
Sweden,Tesla,1228,414659,0.002961469544854929
Sweden,Toyota,24291,414659,0.058580665076605115
Sweden,VW,70401,414659,0.16978047021769696
Sweden,Volvo Cars,69943,414659,0.16867594818875267
Switzerland,Alfa Romeo,3616,339736,0.010643558527798054
Switzerland,Alpine,146,339736,0.00042974544940777547
Switzerland,Aston Martin,162,339736,0.00047684084112369605
Switzerland,Audi,18374,339736,0.054083170461770316
Switzerland,BMW,24289,339736,0.07149374808674971
Switzerland,Bentley,221,339736,0.0006505050980761532
Switzerland,Cadillac,233,339736,0.0006858266418630937
Switzerland,Chevrolet,248,339736,0.0007299785715967692
Switzerland,Citroen,8513,339736,0.025057691854852
Switzerland,DAF,208,339736,0.0006122400923069677
Switzerland,DFSK,144,339736,0.0004238585254432854
Switzerland,DS,747,339736,0.002198766100737043
Switzerland,Dacia,8853,339736,0.026058468928815314
Switzerland,Dodge,209,339736,0.0006151835542892128
Switzerland,Ferrari,373,339736,0.001097911319377399
Switzerland,Fiat,13164,339736,0.03874773353427367
Switzerland,Ford,20166,339736,0.05935785433395342
Switzerland,Honda,3702,339736,0.010896696258271128
Switzerland,Hyundai,8282,339736,0.0243777521369534
Switzerland,Infiniti,127,339736,0.0003738196717451197
Switzerland,Iveco,2354,339736,0.006928909506204818
Switzerland,Jaguar,1956,339736,0.005757411637271293
Switzerland,Jeep,4843,339736,0.014255186380012715
Switzerland,Kia,4879,339736,0.014361151011373537
Switzerland,Lamborghini,143,339736,0.00042091506346104036
Switzerland,Land Rover,3809,339736,0.011211646690371347
Switzerland,Lexus,734,339736,0.0021605010949678574
Switzerland,MAN,919,339736,0.002705041561683189
Switzerland,MINI,5713,339736,0.0168159983045659
Switzerland,Maserati,600,339736,0.0017660771893470224
Switzerland,Mazda,6226,339736,0.018325994301457604
Switzerland,Mercedes-Benz,30805,339736,0.09067334636305838
Switzerland,Mitsubishi,4857,339736,0.014296394847764146
Switzerland,Mitsubishi Fuso,193,339736,0.0005680881625732922
Switzerland,Nissan,6271,339736,0.018458450090658628
Switzerland,Opel,13839,339736,0.04073457037228907
Switzerland,Other,1472,339736,0.004332776037864695
Switzerland,Peugeot,11327,339736,0.03334059387288954
Switzerland,Porsche,3564,339736,0.010490498504721312
Switzerland,Renault,16448,339736,0.04841406268396638
Switzerland,SEAT,11468,339736,0.03375562201238609
Switzerland,Scania,838,339736,0.002466621141121341
Switzerland,Skoda,19162,339736,0.0564026185037794
Switzerland,Ssangyong,798,339736,0.0023488826618315397
Switzerland,Subaru,4681,339736,0.01377834553888902
Switzerland,Suzuki,7673,339736,0.02258518378976617
Switzerland,Tesla,1463,339736,0.0043062848800244895
Switzerland,Toyota,10474,339736,0.03082982080203452
Switzerland,VW,40304,339736,0.11863329173240399
Switzerland,Volvo Cars,8121,339736,0.023903854757811947
Switzerland,smart,2025,339736,0.0059605105140462
Taiwan,DAF,1019,234589,0.00434376718430958
Taiwan,Ford,13398,234589,0.0571126523409026
Taiwan,Hino,6962,234589,0.02967743585590117
Taiwan,Honda,35895,234589,0.15301228957879526
Taiwan,Hyundai,10915,234589,0.04652818333340438
Taiwan,Kia,1352,234589,0.005763271082616832
Taiwan,Luxgen,9448,234589,0.04027469318680756
Taiwan,Mitsubishi,42609,234589,0.18163255736628742
Taiwan,Mitsubishi Fuso,5760,234589,0.02455358094369301
Taiwan,Nissan,34506,234589,0.14709129584081096
Taiwan,Toyota,72725,234589,0.31001027328647124
Thailand,Chevrolet,19149,964649,0.01985074363835965
Thailand,Ford,64547,964649,0.06691242099457938
Thailand,Hino,11988,964649,0.012427318122964933
Thailand,Honda,127026,964649,0.131681057047693
Thailand,Hyundai,4894,964649,0.005073347922404937
Thailand,Isuzu,168923,964649,0.17511343504217597
Thailand,Kia,1109,964649,0.001149640957488164
Thailand,MG,20782,964649,0.021543587356644748
Thailand,Mazda,65709,964649,0.06811700421604128
Thailand,Mercedes-Benz,142,964649,0.0001472038015900084
Thailand,Mitsubishi,81551,964649,0.08453955791173784
Thailand,Mitsubishi Fuso,504,964649,0.0005224698309955227
Thailand,Nissan,69314,964649,0.07185411481274537
Thailand,Scania,619,964649,0.0006416841773536281
Thailand,Subaru,2247,964649,0.002329344663188372
Thailand,Suzuki,23517,964649,0.024378815506987516
Thailand,Tata,443,964649,0.0004592343951012234
Thailand,Toyota,302185,964649,0.31325901960194846
Turkey,Alfa Romeo,203,620726,0.00032703640575712956
Turkey,Audi,13295,620726,0.021418468051926293
Turkey,BMW,12728,620726,0.02050502153929431
Turkey,Citroen,12302,620726,0.019818728392237476
Turkey,DS,236,620726,0.0003801999594023772
Turkey,Dacia,29918,620726,0.04819839993813695
Turkey,Fiat,70058,620726,0.11286461337208366
Turkey,Ford,65428,620726,0.1054056056939777
Turkey,Honda,28661,620726,0.04617335184928616
Turkey,Hyundai,33529,620726,0.054015781520348756
Turkey,Isuzu,2238,620726,0.003605455547214069
Turkey,Iveco,1598,620726,0.00257440480985169
Turkey,Jaguar,220,620726,0.00035442369096831775
Turkey,Jeep,2430,620726,0.003914770768422783
Turkey,Karsan,933,620726,0.001503078653061093
Turkey,Kia,9641,620726,0.01553181274829796
Turkey,Land Rover,1248,620726,0.0020105489378566387
Turkey,MINI,1373,620726,0.0022119260349977286
Turkey,Mazda,1005,620726,0.0016190718610143606
Turkey,Mercedes-Benz,22438,620726,0.03614799444521415
Turkey,Mitsubishi,3849,620726,0.0062008035751684315
Turkey,Mitsubishi Fuso,310,620726,0.0004994152009099022
Turkey,Nissan,26346,620726,0.04244384801023318
Turkey,Opel,20960,620726,0.033766911648617906
Turkey,Peugeot,30152,620726,0.048575377863985074
Turkey,Porsche,565,620726,0.0009102244790777251
Turkey,Renault,85839,620726,0.13828806913195194
Turkey,SEAT,10383,620726,0.01672718719692747
Turkey,Skoda,21340,620726,0.03437909802392682
Turkey,Ssangyong,396,620726,0.000637962643742972
Turkey,Subaru,1471,620726,0.0023698056791563427
Turkey,Suzuki,2878,620726,0.004636506284576448
Turkey,Toyota,33978,620726,0.054739128053279545
Turkey,VW,66834,620726,0.10767069528262067
Turkey,Volvo Cars,5943,620726,0.009574272706475965
UK,Alfa Romeo,4161,2731734,0.0015232083358042913
UK,Alpine,142,2731734,5.198163510795707e-05
UK,Aston Martin,1455,2731734,0.0005326287259301235
UK,Audi,143739,2731734,0.05261822710410311
UK,BMW,172048,2731734,0.06298124195108308
UK,Bentley,1542,2731734,0.0005644766291300691
UK,Citroen,75111,2731734,0.02749572249713918
UK,DS,5074,2731734,0.001857428285477283
UK,Dacia,24249,2731734,0.008876779364315851
UK,Ferrari,885,2731734,0.00032397004979254935
UK,Fiat,51710,2731734,0.018929368672059577
UK,Ford,382175,2731734,0.13990198167171475
UK,Honda,52570,2731734,0.019244187025530303
UK,Hyundai,89961,2731734,0.032931830112302295
UK,Infiniti,750,2731734,0.00027455088965470286
UK,Isuzu,5524,2731734,0.0020221588192701045
UK,Iveco,3184,2731734,0.0011655600435474319
UK,Jaguar,37019,2731734,0.01355146584550326
UK,Jeep,6114,2731734,0.0022381388524651377
UK,Kia,95764,2731734,0.03505612186252395
UK,LDV,475,2731734,0.00017388223011464513
UK,Lamborghini,541,2731734,0.00019804270840425897
UK,Land Rover,79287,2731734,0.029024421850736566
UK,Lexus,12405,2731734,0.004541071714888785
UK,MAN,680,2731734,0.0002489261399535972
UK,MG,9049,2731734,0.0033125480006472078
UK,MINI,67021,2731734,0.024534233567397118
UK,Maserati,1297,2731734,0.0004747900051761994
UK,Mazda,39602,2731734,0.014497019109474056
UK,Mercedes-Benz,206108,2731734,0.07544951301993533
UK,Mitsubishi,30851,2731734,0.011293559328982983
UK,Mitsubishi Fuso,163,2731734,5.966906001828875e-05
UK,Nissan,116068,2731734,0.042488763547256066
UK,Opel,16543,2731734,0.006055860490076999
UK,Other,1189,2731734,0.00043525467706592225
UK,Peugeot,117005,2731734,0.04283176912539801
UK,Porsche,12437,2731734,0.004552785886180719
UK,Renault,77785,2731734,0.028474587935721413
UK,Rolls-Royce,434,2731734,0.00015887344814685472
UK,SEAT,62863,2731734,0.023012123435151445
UK,Sang Yang Motors,483,2731734,0.00017681077293762862
UK,Skoda,74724,2731734,0.027354054238077352
UK,Ssangyong,2754,2731734,0.0010081508668120687
UK,Subaru,3141,2731734,0.0011498191258738956
UK,Suzuki,38519,2731734,0.014100567624812665
UK,Tesla,3362,2731734,0.0012307201213588145
UK,Toyota,111404,2731734,0.040781423081456686
UK,VW,245360,2731734,0.08981840838090385
UK,Vauxhall,189057,2731734,0.06920769006059888
UK,Volvo Cars,50319,2731734,0.01842016828871332
UK,smart,7631,2731734,0.002793463785273383
USA,Acura,158934,17779806,0.008939017669821595
USA,Alfa Romeo,23800,17779806,0.0013385972827825005
USA,Aston Martin,984,17779806,5.5343685977226074e-05
USA,Audi,223323,17779806,0.01256048575558136
USA,BMW,311014,17779806,0.017492541819635152
USA,Bentley,2395,17779806,0.0001347033820279029
USA,Buick,206863,17779806,0.011634716374295648
USA,Cadillac,154702,17779806,0.008700994825252875
USA,Chevrolet,2033186,17779806,0.11435366617611013
USA,Chrysler,181898,17779806,0.010230595316956777
USA,Dodge,459324,17779806,0.025834027660369296
USA,Ferrari,2488,17779806,0.00013993403527575048
USA,Fiat,15521,17779806,0.000872956656557445
USA,Ford,2458613,17779806,0.13828120509301395
USA,Freightliner,148578,17779806,0.008356559121061275
USA,GM,2360,17779806,0.00013273485661204626
USA,GMC,556449,17779806,0.03129668568937141
USA,Genesis,10312,17779806,0.00057998383109467
USA,Hino,14504,17779806,0.0008157569323309827
USA,Honda,1445894,17779806,0.08132225964670256
USA,Hyundai,667634,17779806,0.037550128499714786
USA,Infiniti,149280,17779806,0.008396042116545028
USA,International,67567,17779806,0.003800210193519547
USA,Isuzu,19947,17779806,0.001121890756288342
USA,Jaguar,30483,17779806,0.0017144731500444944
USA,Jeep,973227,17779806,0.05473777385422541
USA,Kenworth,45364,17779806,0.002551433913283418
USA,Kia,589673,17779806,0.033165322501269134
USA,Lamborghini,1595,17779806,8.970851537975161e-05
USA,Land Rover,92143,17779806,0.005182452496950754
USA,Lexus,298310,17779806,0.01677802333726251
USA,Lincoln,103587,17779806,0.005826104064352558
USA,Lotus,168,17779806,9.448921996111769e-06
USA,MINI,43684,17779806,0.0024569446933223006
USA,Maserati,11402,17779806,0.0006412893369027761
USA,Mazda,300325,17779806,0.01689135415763254
USA,Mercedes-Benz,354139,17779806,0.01991804634988706
USA,Mitsubishi,118074,17779806,0.006640904855767267
USA,Mitsubishi Fuso,769,17779806,4.3251315565535416e-05
USA,Nissan,1344597,17779806,0.07562495338813033
USA,Peterbilt,44838,17779806,0.0025218497884622586
USA,Porsche,57202,17779806,0.0032172454525094367
USA,Ram,597368,17779806,0.033598116874841044
USA,Rolls-Royce,1466,17779806,8.245309313273722e-05
USA,Subaru,680135,17779806,0.03825322953467546
USA,Tesla,187967,17779806,0.010571937624066314
USA,Toyota,2128359,17779806,0.11970653673049075
USA,VW,354064,17779806,0.01991382808113879
USA,Volvo Cars,98263,17779806,0.005526663226809112
USA,Western Star,5758,17779806,0.00032385055270006886
USA,smart,1276,17779806,7.17668123038013e-05
Ukraine,Ataman,389,96220,0.004042818540843899
Ukraine,Audi,2917,96220,0.03031594263146955
Ukraine,BMW,2148,96220,0.022323841197256288
Ukraine,Chery,1207,96220,0.01254416961130742
Ukraine,Chevrolet,636,96220,0.006609852421533984
Ukraine,China Howo Heavy Truck,156,96220,0.001621284556225317
Ukraine,Citroen,2361,96220,0.02453751818748701
Ukraine,DAF,160,96220,0.0016628559551028891
Ukraine,Etalon,169,96220,0.0017563916025774267
Ukraine,Fiat,2238,96220,0.02325919767200166
Ukraine,Ford,4458,96220,0.046331324049054254
Ukraine,GAZ,727,96220,0.007555601745998753
Ukraine,Geely,345,96220,0.003585533153190605
Ukraine,Honda,972,96220,0.010101849927250052
Ukraine,Hyundai,5099,96220,0.0529931407191852
Ukraine,Infiniti,445,96220,0.004624818125129911
Ukraine,Iveco,275,96220,0.0028580336728330907
Ukraine,KAMAZ,186,96220,0.0019330700478071088
Ukraine,Kia,4881,96220,0.05072749948035751
Ukraine,KrAZ,257,96220,0.002670962377884016
Ukraine,Land Rover,781,96220,0.008116815630845977
Ukraine,Lexus,1563,96220,0.016244024111411348
Ukraine,MAN,445,96220,0.004624818125129911
Ukraine,Maz,1143,96220,0.011879027229266264
Ukraine,Mazda,3126,96220,0.032488048222822696
Ukraine,Mercedes-Benz,3700,96220,0.038453543961754315
Ukraine,Mitsubishi,2195,96220,0.022812305134067762
Ukraine,Nissan,5537,96220,0.05754520889627936
Ukraine,Opel,175,96220,0.001818748700893785
Ukraine,Other,4648,96220,0.04830596549573893
Ukraine,PAZ,110,96220,0.0011432134691332363
Ukraine,Peugeot,2661,96220,0.027655373103304928
Ukraine,Porsche,569,96220,0.00591353149033465
Ukraine,Renault,11151,96220,0.11589066722095198
Ukraine,Scania,409,96220,0.004250675535231761
Ukraine,Skoda,5403,96220,0.05615256703388069
Ukraine,Subaru,890,96220,0.009249636250259822
Ukraine,Suzuki,2619,96220,0.027218873415090418
Ukraine,Toyota,10082,96220,0.1047807108709208
Ukraine,UAZ,159,96220,0.001652463105383496
Ukraine,VAZ,573,96220,0.005955102889212222
Ukraine,VW,7091,96220,0.07369569736021617
Ukraine,Volvo Cars,983,96220,0.010216171274163376
Ukraine,ZAZ,181,96220,0.0018811057992101435
Uruguay,Anhui Jianghuai Automobile,683,45301,0.015076929869097812
Uruguay,Audi,195,45301,0.0043045407386150415
Uruguay,BMW,272,45301,0.006004282466170725
Uruguay,BYD Auto,401,45301,0.008851901724023753
Uruguay,Beiqi Foton Motor,190,45301,0.0041941678991633735
Uruguay,Changan/Chana,140,45301,0.0030904395046466963
Uruguay,Chery,123,45301,0.0027151718505110264
Uruguay,Chevrolet,4497,45301,0.09926933180282996
Uruguay,Citroen,1457,45301,0.032162645416215975
Uruguay,Dongfeng Motor,308,45301,0.006798966910222732
Uruguay,FAW,382,45301,0.008432484934107415
Uruguay,Fiat,5323,45301,0.11750292488024547
Uruguay,Ford,1036,45301,0.022869252334385554
Uruguay,Geely,174,45301,0.003840974812918037
Uruguay,GreatWall,522,45301,0.011522924438754112
Uruguay,Honda,449,45301,0.009911480982759763
Uruguay,Hyundai,2043,45301,0.04509834219995144
Uruguay,JMC,313,45301,0.0069093397496744
Uruguay,Jeep,151,45301,0.0033332597514403655
Uruguay,Kia,950,45301,0.020970839495816868
Uruguay,Lifan,672,45301,0.014834109622304144
Uruguay,Mazda,103,45301,0.0022736804927043553
Uruguay,Mercedes-Benz,656,45301,0.014480916536058807
Uruguay,Mitsubishi,234,45301,0.00516544888633805
Uruguay,Nissan,3225,45301,0.07119048144632568
Uruguay,Peugeot,1773,45301,0.039138208869561375
Uruguay,Renault,5598,45301,0.1235734310500872
Uruguay,Scania,174,45301,0.003840974812918037
Uruguay,Subaru,139,45301,0.003068364936756363
Uruguay,Suzuki,5092,45301,0.11240369969757842
Uruguay,Toyota,1779,45301,0.039270656276903376
Uruguay,VW,6247,45301,0.13789982561091366
Vietnam,Chevrolet,12334,270509,0.045595525472350275
Vietnam,Daewoo Bus Corporation,258,270509,0.0009537575459596539
Vietnam,Ford,24636,270509,0.09107275543512415
Vietnam,Hino,2860,270509,0.01057266116838996
Vietnam,Honda,27099,270509,0.10017781293783201
Vietnam,Hyundai,9305,270509,0.03439811614401
Vietnam,Isuzu,7339,270509,0.027130335774410465
Vietnam,Kia,42209,270509,0.15603547386593422
Vietnam,Lexus,588,270509,0.002173679988466188
Vietnam,Mazda,32728,270509,0.12098673241925408
Vietnam,Mitsubishi,10278,270509,0.03799503898206714
Vietnam,Nissan,2680,270509,0.009907248927022761
Vietnam,Peugeot,4463,270509,0.016498526851232306
Vietnam,SAMCO,774,270509,0.0028612726378789617
Vietnam,Sang Yang Motors,108,270509,0.00039924734482032023
Vietnam,Suzuki,6897,270509,0.02549637904838656
Vietnam,Thaco,16727,270509,0.06183528089638422
Vietnam,Toyota,65856,270509,0.24345215870821305
Vietnam,Vietnam Engine Agriculture Machinery Corporation,3370,270509,0.012457995852263695
